Age,Attrition,BusinessTravel_Non-Travel,BusinessTravel_Travel_Rarely,BusinessTravel_Travel_Frequently,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole_Healthcare_Representative,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager_Research_&_Development,JobRole_Manager_Sales,JobRole_Manager_Human_Resources,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,MonthlyHours,TaxRate,OverallSatisfaction
0.380952380952381,0.0,0.0,1.0,0.0,0.2857142857142857,0.25,0.3333333333333333,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13579344312759736,0.1111111111111111,1.0,0.1428571428571428,1.0,0.0,0.5,0.6666666666666667,0.15000000000000002,0.4375,0.17177045349948666,0.42105263157894735,0.3333333333333333
0.6190476190476188,0.0,0.0,1.0,0.0,0.6785714285714285,0.75,1.0,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.05490995844235801,0.3333333333333333,0.0,0.0714285714285714,1.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.1875,0.9180443940949479,0.9052631578947368,0.6666666666666667
0.21428571428571425,1.0,0.0,1.0,0.0,0.7142857142857143,0.5,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.7066338309989225,0.1111111111111111,0.0,0.6428571428571427,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.0625,0.8807129960703791,0.0,0.3333333333333333
0.5238095238095237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.31325996613821766,0.1111111111111111,1.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.125,0.14799801748858282,0.16842105263157894,0.3333333333333333
0.28571428571428564,0.0,0.0,1.0,0.0,0.39285714285714285,0.5,0.6666666666666667,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16488379251962446,0.4444444444444444,0.0,0.0,1.0,0.0,0.5,0.6666666666666667,0.35000000000000003,0.125,0.10666619464013875,0.21052631578947367,0.6666666666666667
0.3333333333333333,0.0,0.0,1.0,0.0,0.35714285714285715,0.5,0.0,1.0,0.6666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.08861782361089734,0.1111111111111111,0.0,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666667,0.15000000000000002,0.5625,0.9494636598576838,0.8421052631578947,0.3333333333333333
0.380952380952381,0.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.6666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217638910266277,0.7777777777777777,0.0,0.3571428571428571,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.55,0.125,0.1796119941940737,0.6736842105263158,0.3333333333333333
0.4047619047619047,0.0,0.0,1.0,0.0,0.2857142857142857,0.75,0.6666666666666667,0.0,0.3333333333333333,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3544712944435894,1.0,0.0,0.5714285714285713,0.6666666666666667,0.0,0.5,0.6666666666666667,0.4,0.0625,0.3078202995008319,0.4947368421052631,0.3333333333333333
0.3333333333333333,0.0,0.0,1.0,0.0,0.8214285714285714,0.5,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17396490688009852,0.0,0.0,0.1428571428571428,0.6666666666666667,0.6666666666666666,0.8333333333333333,0.6666666666666667,0.30000000000000004,0.125,0.21150918681629904,0.0,0.6666666666666667
0.42857142857142855,0.0,0.0,1.0,0.0,0.5,0.5,0.3333333333333333,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8764044943820224,0.1111111111111111,0.0,0.2857142857142857,0.6666666666666667,0.0,0.5,0.6666666666666667,0.1,0.0,0.6675045137536728,0.0,0.6666666666666667
0.49999999999999994,0.0,1.0,0.0,0.0,0.03571428571428571,0.5,0.6666666666666667,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15714945359396645,0.4444444444444444,1.0,0.0714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05,0.375,0.08776153219810952,0.09473684210526315,0.3333333333333333
0.2619047619047619,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.07414960751115901,0.1111111111111111,0.0,0.2857142857142857,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.30000000000000004,0.0,0.2355471377491415,0.6210526315789473,0.0
0.5952380952380951,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14325842696629215,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5,0.125,0.11215350302687012,0.3894736842105263,0.3333333333333333
0.49999999999999994,0.0,0.0,1.0,0.0,0.17857142857142855,0.5,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.740418654763737,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.9500000000000001,0.8125,0.7165893723227245,0.0,0.6666666666666667
0.9047619047619047,0.0,0.0,0.0,1.0,0.2857142857142857,0.75,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.4695628751731568,1.0,0.0,0.4285714285714285,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.35000000000000003,0.1875,0.9999999999999998,0.5052631578947367,0.6666666666666667
0.8095238095238095,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.8838309989225795,0.3333333333333333,0.0,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.42031012142882423,0.0,0.3333333333333333
0.7619047619047619,0.0,0.0,1.0,0.0,0.03571428571428571,0.0,1.0,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3650531014314299,0.3333333333333333,0.0,0.4999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.2,0.125,0.3845364109462951,0.35789473684210527,0.3333333333333333
0.380952380952381,1.0,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.20259350469447437,0.1111111111111111,1.0,0.5714285714285713,1.0,0.0,0.8333333333333333,0.3333333333333333,0.30000000000000004,0.0,0.9033879704039365,0.8105263157894737,0.6666666666666667
0.4761904761904761,0.0,0.0,0.0,1.0,0.07142857142857142,0.75,0.3333333333333333,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.06972448822533478,1.0,0.0,0.0714285714285714,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.1,0.125,0.28181753814564375,0.8315789473684211,0.3333333333333333
0.380952380952381,1.0,0.0,0.0,1.0,0.03571428571428571,0.5,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16676927812836695,0.6666666666666666,1.0,0.2142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.65,0.125,0.4304704924416752,0.6842105263157895,0.3333333333333333
0.4047619047619047,0.0,0.0,1.0,0.0,0.3214285714285714,0.25,1.0,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13744805294751425,0.1111111111111111,0.0,0.7142857142857143,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.55,0.4375,0.21991715934435513,0.05263157894736842,0.3333333333333333
0.5714285714285714,0.0,0.0,1.0,0.0,0.9285714285714285,0.75,1.0,1.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.15938125288594737,0.2222222222222222,0.0,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666667,0.25,0.4375,0.14288242999256556,0.021052631578947368,0.6666666666666667
0.21428571428571425,0.0,0.0,1.0,0.0,0.5357142857142857,0.75,0.6666666666666667,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.19751423734031093,0.8888888888888888,0.0,0.2142857142857143,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.30000000000000004,0.4375,0.20639359932028173,0.5789473684210527,0.6666666666666667
0.047619047619047616,0.0,0.0,1.0,0.0,0.3214285714285714,0.5,0.6666666666666667,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.8333333333333333,0.6666666666666667,0.05,0.1875,0.3050412433178744,0.9368421052631578,0.3333333333333333
0.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.26866245959673696,0.1111111111111111,0.0,0.7857142857142857,1.0,0.3333333333333333,0.5,0.6666666666666667,0.1,0.0,0.5904343824122915,0.5578947368421052,0.6666666666666667
0.4523809523809524,1.0,0.0,1.0,0.0,0.6785714285714285,0.25,0.3333333333333333,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.21028936432199477,0.1111111111111111,1.0,0.7857142857142857,1.0,0.0,0.3333333333333333,0.3333333333333333,0.7000000000000001,0.1875,0.5033454880164264,0.7368421052631579,0.3333333333333333
0.14285714285714285,0.0,0.0,1.0,0.0,0.5,0.75,0.0,1.0,0.6666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.7932507311066646,0.2222222222222222,1.0,0.2142857142857143,0.3333333333333333,0.0,1.0,0.6666666666666667,0.2,0.125,0.3938648352037384,0.0,0.3333333333333333
0.6666666666666665,0.0,0.0,1.0,0.0,0.6071428571428571,0.75,0.6666666666666667,0.0,0.6666666666666667,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.17519624442050177,0.3333333333333333,1.0,0.2142857142857143,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.5,0.4375,0.32483095549969904,0.5999999999999999,0.6666666666666667
0.5238095238095237,0.0,0.0,1.0,0.0,0.5,0.5,0.3333333333333333,1.0,0.6666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04632907495767278,0.7777777777777777,0.0,0.2142857142857143,1.0,0.6666666666666666,0.5,0.3333333333333333,0.35000000000000003,0.5,0.25130102311749913,0.8526315789473684,0.3333333333333333
0.7619047619047619,0.0,0.0,0.0,1.0,0.03571428571428571,0.5,0.6666666666666667,1.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3154917654301986,0.1111111111111111,0.0,0.1428571428571428,0.6666666666666667,0.0,0.5,0.6666666666666667,0.1,0.5,0.35948950331008594,0.6210526315789473,0.6666666666666667
0.9047619047619047,0.0,0.0,1.0,0.0,0.9285714285714285,0.5,0.6666666666666667,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4050330921963983,0.8888888888888888,0.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.9500000000000001,0.4375,0.23972457252097562,0.1473684210526316,0.3333333333333333
0.35714285714285715,0.0,0.0,1.0,0.0,0.5,0.25,0.6666666666666667,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07999846082807449,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,0.4375,0.08477006407760117,0.5894736842105264,0.3333333333333333
0.21428571428571425,0.0,1.0,0.0,0.0,0.03571428571428571,0.75,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20547945205479454,0.6666666666666666,0.0,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.25,0.5625,0.45305696180125316,0.7684210526315789,0.3333333333333333
0.5952380952380951,0.0,0.0,1.0,0.0,0.03571428571428571,0.75,0.0,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.26312144066492227,1.0,0.0,0.0714285714285714,0.0,0.3333333333333333,0.5,0.0,0.5,0.1875,0.6619818033773497,0.7052631578947368,0.0
0.23809523809523808,1.0,0.0,1.0,0.0,0.3214285714285714,0.5,0.6666666666666667,1.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.10200861936278283,0.5555555555555556,0.0,0.7142857142857143,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.4,0.4375,0.34141678762346434,0.7789473684210526,0.3333333333333333
0.5238095238095237,0.0,0.0,1.0,0.0,0.2857142857142857,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1717715868862552,0.0,0.0,0.5714285714285713,1.0,0.3333333333333333,0.8333333333333333,0.6666666666666667,0.4,0.125,0.17249619428611884,0.5789473684210527,0.3333333333333333
0.3095238095238095,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.6666666666666667,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.04232722795136217,0.1111111111111111,0.0,0.2142857142857143,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.15000000000000002,0.375,0.012408397351931173,0.35789473684210527,0.3333333333333333
0.4047619047619047,0.0,0.0,1.0,0.0,0.07142857142857142,0.5,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09227335693396954,0.4444444444444444,1.0,0.6428571428571427,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.17164654653591532,0.6947368421052631,0.3333333333333333
0.5476190476190477,1.0,0.0,1.0,0.0,0.2857142857142857,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1445667231029706,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.3333333333333333,0.6666666666666667,0.05,0.125,0.34909901936488824,0.7263157894736841,0.0
0.4761904761904761,0.0,0.0,1.0,0.0,0.03571428571428571,0.75,0.3333333333333333,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2636601508388487,0.6666666666666666,0.0,0.2142857142857143,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,0.05,0.125,0.7480440400750521,0.6631578947368421,0.3333333333333333
0.42857142857142855,1.0,0.0,1.0,0.0,0.8928571428571428,0.75,0.0,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06664614437432662,0.2222222222222222,0.0,0.2142857142857143,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.35000000000000003,0.0625,0.05356321025241617,0.5368421052631579,0.3333333333333333
0.5952380952380951,0.0,0.0,1.0,0.0,0.9285714285714285,0.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06295213175311681,0.1111111111111111,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.3125,0.55012921726201,0.894736842105263,0.3333333333333333
0.5476190476190477,0.0,0.0,1.0,0.0,0.17857142857142855,0.5,0.6666666666666667,1.0,0.6666666666666667,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09108049869170387,0.3333333333333333,0.0,0.8571428571428571,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.5,0.6875,0.26868340000708035,0.3894736842105263,0.3333333333333333
0.7619047619047619,0.0,0.0,1.0,0.0,0.0,0.25,0.6666666666666667,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19239649068800985,0.1111111111111111,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666667,0.5,0.4375,0.45224271604064137,0.7263157894736841,0.3333333333333333
0.380952380952381,0.0,1.0,0.0,0.0,0.10714285714285714,0.0,0.3333333333333333,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.13694782207172543,0.3333333333333333,0.0,0.5714285714285713,0.0,0.0,0.3333333333333333,0.6666666666666667,0.45,0.0,0.41432718518780753,0.863157894736842,0.3333333333333333
0.8809523809523809,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.6666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3551639218100662,0.1111111111111111,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.05,0.4375,0.29519949021134984,0.28421052631578947,0.6666666666666667
0.21428571428571425,1.0,0.0,1.0,0.0,0.7142857142857143,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3439279667538864,0.1111111111111111,1.0,0.1428571428571428,0.3333333333333333,0.0,0.8333333333333333,1.0,0.35000000000000003,0.0,0.42978015364463473,0.0,0.3333333333333333
0.5476190476190477,0.0,1.0,0.0,0.0,0.14285714285714285,0.25,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.22325688779436664,0.0,0.0,0.2142857142857143,0.0,0.0,0.5,0.0,0.4,0.3125,0.49061847275816894,0.7684210526315789,0.3333333333333333
0.857142857142857,0.0,0.0,1.0,0.0,0.03571428571428571,1.0,0.3333333333333333,0.0,0.6666666666666667,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062451900877328,0.7777777777777777,0.0,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,1.0,0.06333415937975713,0.5578947368421052,0.3333333333333333
0.5952380952380951,0.0,0.0,1.0,0.0,0.2142857142857143,0.5,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.38252270278590117,0.2222222222222222,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.4,0.1875,0.4076893121393422,0.47368421052631576,0.3333333333333333
0.2619047619047619,0.0,0.0,0.0,1.0,0.0,0.5,0.6666666666666667,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06583807911343698,0.1111111111111111,0.0,0.0714285714285714,0.3333333333333333,0.0,0.8333333333333333,0.6666666666666667,0.5,0.4375,0.33338053598612233,0.7999999999999999,0.3333333333333333
0.5238095238095237,0.0,0.0,1.0,0.0,0.03571428571428571,0.5,0.6666666666666667,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08888717869786056,0.5555555555555556,1.0,0.9285714285714285,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.45,0.0,0.6426877190498105,0.8842105263157894,0.3333333333333333
0.4523809523809524,0.0,0.0,1.0,0.0,0.0,0.75,0.3333333333333333,1.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.786439895336309,0.6666666666666666,0.0,0.1428571428571428,0.0,0.0,0.3333333333333333,0.6666666666666667,0.05,0.0,0.47394413566042404,0.0,0.3333333333333333
0.857142857142857,0.0,0.0,1.0,0.0,0.2142857142857143,0.5,0.6666666666666667,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37386486070494074,0.0,0.0,0.2142857142857143,1.0,0.0,0.16666666666666666,0.6666666666666667,0.45,0.125,0.33454880164265227,0.09473684210526315,0.3333333333333333
0.49999999999999994,1.0,0.0,1.0,0.0,0.03571428571428571,0.75,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.1363706325996614,0.2222222222222222,0.0,0.0,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0,0.0,0.2885439161680886,0.7368421052631579,0.3333333333333333
0.4523809523809524,1.0,0.0,0.0,1.0,0.2857142857142857,0.5,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.07557334154225026,0.8888888888888888,0.0,0.1428571428571428,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,0.1875,0.15152051545296846,0.7263157894736841,0.0
0.380952380952381,0.0,0.0,0.0,1.0,0.3214285714285714,0.5,0.6666666666666667,0.0,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.930775742650454,0.6666666666666666,1.0,0.5714285714285713,1.0,0.0,0.5,0.6666666666666667,0.35000000000000003,0.125,0.5331716642475306,0.0,0.3333333333333333
0.6428571428571428,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.3221102047098661,0.0,0.0,0.0714285714285714,1.0,0.0,0.6666666666666666,1.0,0.15000000000000002,0.125,0.44909193896696986,0.4947368421052631,0.6666666666666667
0.14285714285714285,1.0,0.0,0.0,1.0,0.03571428571428571,1.0,0.6666666666666667,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.043712482684315844,0.0,0.0,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,0.4375,0.28564095302155973,0.894736842105263,0.3333333333333333
0.21428571428571425,0.0,0.0,1.0,0.0,0.3214285714285714,0.75,0.0,1.0,0.6666666666666667,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.09650607972910574,0.3333333333333333,1.0,0.3571428571428571,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.125,0.10047084646157113,0.17894736842105263,0.3333333333333333
0.23809523809523808,0.0,0.0,1.0,0.0,0.10714285714285714,0.75,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12979067261813146,0.1111111111111111,0.0,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1,0.125,0.9533401777179876,0.8736842105263157,0.6666666666666667
0.2619047619047619,0.0,1.0,0.0,0.0,0.4642857142857143,0.25,0.3333333333333333,0.0,0.6666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14006464522087117,0.6666666666666666,0.0,0.9285714285714285,0.6666666666666667,0.3333333333333333,0.5,0.6666666666666667,0.2,0.0625,0.05182851276241725,0.11578947368421053,0.3333333333333333
0.6190476190476188,1.0,0.0,1.0,0.0,0.03571428571428571,0.5,0.3333333333333333,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7723564722179467,0.6666666666666666,1.0,0.1428571428571428,0.6666666666666667,0.3333333333333333,0.16666666666666666,0.0,0.1,0.125,0.35088681983927494,0.0,0.3333333333333333
0.8095238095238095,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.4709096506079729,0.4444444444444444,1.0,0.6428571428571427,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.125,0.6120295960632987,0.431578947368421,0.3333333333333333
0.8333333333333333,0.0,0.0,1.0,0.0,0.03571428571428571,0.5,0.6666666666666667,1.0,0.3333333333333333,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3819070340156996,0.1111111111111111,0.0,0.5714285714285713,0.0,1.0,0.3333333333333333,0.6666666666666667,0.25,0.625,0.23694551633801814,0.32631578947368417,0.3333333333333333
0.4523809523809524,0.0,0.0,1.0,0.0,0.6428571428571428,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42261813144528243,0.1111111111111111,0.0,0.9285714285714285,0.0,0.6666666666666666,0.5,0.6666666666666667,0.35000000000000003,0.125,0.21924452154211066,0.0,0.3333333333333333
